userID,age,gender
17755,51.0,F
17755,51.0,F
17813,40.0,M
17813,40.0,M
17835,36.0,M
17835,36.0,M
17835,36.0,M
17835,36.0,M
17835,36.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17909,29.0,M
17924,49.0,F
17924,49.0,F
17930,53.0,M
17930,53.0,M
17930,53.0,M
17930,53.0,M
17946,61.0,F
17999,27.0,M
17999,27.0,M
17999,27.0,M
17999,27.0,M
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18015,51.0,F
18059,51.0,M
18059,51.0,M
18059,51.0,M
18059,51.0,M
18059,51.0,M
18059,51.0,M
18075,23.0,M
18082,26.0,F
18082,26.0,F
18082,26.0,F
18114,33.0,M
18114,33.0,M
18114,33.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18161,37.0,M
18205,30.0,F
18205,30.0,F
18206,18.0,M
18256,65.0,F
18256,65.0,F
18293,55.0,F
18295,53.0,F
18295,53.0,F
18295,53.0,F
18304,61.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18367,39.0,M
18379,19.0,F
18434,38.0,F
18461,15.0,F
18461,15.0,F
18461,15.0,F
18510,27.0,M
18510,27.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18600,41.0,M
18660,38.0,F
18660,38.0,F
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18666,24.0,M
18673,57.0,M
18673,57.0,M
18673,57.0,M
18678,28.0,M
18687,54.0,M
18718,17.0,M
18718,17.0,M
18718,17.0,M
18718,17.0,M
18724,35.0,F
18724,35.0,F
18742,47.0,M
18742,47.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18797,36.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18802,48.0,M
18849,49.0,F
18853,47.0,F
18853,47.0,F
18853,47.0,F
18946,58.0,M
18946,58.0,M
18946,58.0,M
18946,58.0,M
18979,64.0,F
18979,64.0,F
18979,64.0,F
18979,64.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
18983,29.0,F
19018,62.0,F
19018,62.0,F
19018,62.0,F
19018,62.0,F
19018,62.0,F
19018,62.0,F
19018,62.0,F
19054,59.0,M
19054,59.0,M
19066,49.0,M
19066,49.0,M
19066,49.0,M
19066,49.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19131,36.0,M
19164,43.0,M
19306,57.0,M
19306,57.0,M
19306,57.0,M
19402,58.0,F
19475,43.0,M
19475,43.0,M
19475,43.0,M
19493,16.0,F
19493,16.0,F
19493,16.0,F
19519,39.0,F
19519,39.0,F
19519,39.0,F
19519,39.0,F
19519,39.0,F
19519,39.0,F
19519,39.0,F
19532,17.0,M
19546,48.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19562,64.0,F
19575,47.0,F
19575,47.0,F
19587,15.0,F
19668,58.0,F
19668,58.0,F
19668,58.0,F
19668,58.0,F
19668,58.0,F
19714,28.0,F
19714,28.0,F
19714,28.0,F
19714,28.0,F
19714,28.0,F
19741,30.0,M
19742,42.0,F
19742,42.0,F
19806,49.0,F
19820,23.0,F
19820,23.0,F
19820,23.0,F
19820,23.0,F
19820,23.0,F
19820,23.0,F
19832,29.0,M
19838,23.0,M
19854,40.0,F
19854,40.0,F
19854,40.0,F
19864,61.0,F
19864,61.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19885,52.0,F
19899,31.0,M
19899,31.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19909,32.0,M
19923,15.0,F
19923,15.0,F
